,text,true,model,true_num,model_num
938,disk scsi speed card controller fast port board modem floppy chip cable upgrade switch image,good,good,2,2
939,disk scsi speed card fast controller port board chip modem floppy upgrade cable driver switch,good,good,2,2
940,disk scsi speed card fast controller port chip board driver modem floppy cable upgrade switch,good,good,2,2
941,disk scsi speed card fast controller port chip board modem driver floppy cable upgrade switch,good,good,2,2
942,disk scsi speed card fast controller port chip driver board modem floppy machine sound cable,good,rather_good,2,1
943,disk scsi speed controller fast port card mode chip floppy board switch modem standard interface,good,good,2,2
944,disk scsi speed controller fast port card mode floppy chip board switch modem standard interface,good,good,2,2
945,disk scsi speed controller fast port card mode floppy chip switch board standard modem interface,good,good,2,2
946,disk scsi speed controller fast port card mode floppy switch board chip standard modem interface,good,good,2,2
947,disk scsi tape memory driver swap floppy adaptec error controller aspi cause works boot directory,good,good,2,2
948,disk season font entry white pick israeli rule child kind april email brad tape nothing,bad,rather_bad,-2,-1
949,disk tape memory error floppy boot swap backup install adaptec device instal running works config,good,good,2,2
950,disk tape memory floppy error swap boot backup adaptec install scsi works driver running device,good,good,2,2
951,disk tape scsi memory swap floppy error driver adaptec boot works cause aspi install access,good,rather_good,2,1
952,display application server motif window screen resource mouse manager running xterm memory error subject converter,good,rather_bad,2,-1
953,distribution bill port modem serial stratus connect keywords special packet dale several william rocket interrupt,bad,rather_good,-2,1
954,distribution public several insurance free driver require build internet cause week standard science image found,bad,rather_good,-2,1
955,division care married clipper company berkeley forsale industry trade build business library access email become,bad,rather_good,-2,1
956,doctor disease cause treatment patient medicine cand symptom effects yeast medical infection body study vitamin,good,good,2,2
957,doctor disease cause treatment patient medicine cand symptom yeast effects body medical infection vitamin study,good,good,2,2
958,doctor disease patient treatment blood treat cause cand yeast medicine symptom test infection physician pain,good,good,2,2
959,doctor disease patient treatment cand cause test treat yeast medicine blood medical body symptom infection,good,good,2,2
960,doctor disease patient treatment cand cause test yeast treat medicine discussion body infection medical blood,good,good,2,2
961,doctor disease patient treatment cand cause treat test yeast medicine blood medical symptom body ence,good,good,2,2
962,doctor disease patient treatment cand medical blood medicine treat cause test yeast physician symptom infection,good,good,2,2
963,doctor disease patient treatment cand medical blood medicine treat cause yeast physician body infection symptom,good,good,2,2
964,doctor disease patient treatment cand medical medicine blood treat cause test yeast physician body symptom,good,good,2,2
965,doctor disease patient treatment cand treat cause test medicine yeast blood symptom medical ence body,good,good,2,2
966,doctor disease patient treatment treat blood cause cand medicine yeast pain symptom test infection physician,good,good,2,2
967,doctor disease patient treatment treat blood cause cand pain medicine yeast symptom test infection physician,good,good,2,2
968,doctor disease patient treatment treat cause cand blood test medicine yeast symptom medical infection ence,good,good,2,2
969,doctor patient disease cand treatment medical blood medicine treat cause yeast physician body infection anti,good,good,2,2
970,doctor patient disease cand treatment medical blood medicine treat yeast cause physician suck anti infection,good,good,2,2
982,driver card memory machine running sound cards error simms instal anybody fine works check wonder,good,rather_good,2,1
983,driver card memory running machine anybody sound tape error instal simms upgrade mouse works cards,good,rather_good,2,1
984,driver card memory running machine sound anybody error instal simms tape cards fine works upgrade,bad,good,-2,2
985,driver card memory running machine sound anybody error instal tape simms cards works fine upgrade,rather_bad,rather_good,-1,1
986,driver card memory running machine sound anybody error tape instal simms cards works fine upgrade,bad,good,-2,2
987,driver card memory running machine sound anybody tape error instal simms upgrade works cards fine,bad,rather_good,-2,1
988,driver card memory running machine sound cards error instal simms anybody fine works check utexas,good,rather_bad,2,-1
989,driver card memory running machine sound error anybody instal simms cards fine works utexas check,rather_bad,rather_bad,-1,-1
990,driver card memory simms cards crash battery gateway backup diamond tower accelerator error boot tape,rather_bad,rather_good,-1,1
991,driver card memory simms cards crash battery gateway backup diamond tower accelerator tape error boot,rather_bad,rather_good,-1,1
992,driver card memory sound mode running machine cards instal utexas monitor gateway crash backup color,good,rather_good,2,1
993,driver card memory sound running machine cards mode utexas instal crash gateway backup diamond latest,rather_bad,rather_good,-1,1
994,driver card memory sound running machine mode cards instal utexas crash gateway backup diamond latest,good,rather_good,2,1
995,driver card memory sound running mode machine cards instal utexas gateway crash backup color monitor,good,good,2,2
996,driver card picture next week sleeve mode cause nothing today kind small three given maybe,bad,rather_bad,-2,-1
997,driver card sound cards mode utexas light diamond machine gateway accelerator latest running austin crash,good,rather_good,2,1
998,driver card sound cards mode utexas machine light diamond gateway latest accelerator running austin crash,bad,rather_good,-2,1
999,driver card sound cards utexas light mode machine diamond gateway latest accelerator running austin crash,bad,rather_good,-2,1
1000,driver card sound light cards machine utexas diamond gateway mode running latest crash accelerator austin,bad,rather_good,-2,1
1001,driver card sound light gateway running crash machine mark copy memory else black left disk,rather_bad,rather_bad,-1,-1
1002,driver card sound light machine cards utexas diamond gateway mode running latest crash accelerator austin,bad,rather_good,-2,1
1003,driver card sound memory running cards machine crash light utexas gateway backup diamond latest copy,rather_bad,rather_good,-1,1
1004,driver card sound memory running machine cards crash utexas gateway backup diamond mode instal latest,good,rather_good,2,1
1005,driver sound card light crash latest gateway running machine diamond channel check stereo speaker quick,rather_bad,rather_good,-1,1
1006,driver sound card light crash latest gateway running machine diamond check channel stereo quick speaker,bad,rather_good,-2,1
1007,driver sound card light crash latest running gateway machine anybody stereo channel check diamond speaker,good,rather_good,2,1
1008,driver sound card light crash running latest gateway anybody machine stereo channel speaker instal check,bad,rather_good,-2,1
1009,driver sound card light latest gateway diamond stealth crash download cica quick check site novell,rather_bad,rather_bad,-1,-1
1010,driver sound card light latest gateway diamond stealth download cica check site quick novell ultra,bad,rather_bad,-2,-1
1011,driver sound card mode cards utexas diamond gateway accelerator latest austin vesa svga cica stealth,bad,rather_good,-2,1
1012,driver sound running anybody memory wonder error fine works appreciate check tape machine sorry utexas,bad,rather_bad,-2,-1
1014,drug care health country market company america money columbia somalia bastard gary perry dave send,bad,rather_bad,-2,-1
1015,drug cheap dollar bunch jeff average rich screw crack curve reliable silly curious alcohol production,bad,rather_good,-2,1
1016,drug cheap dollar jeff bunch average rich screw crack curve reliable curious silly alcohol production,rather_bad,rather_good,-1,1
1017,drug country land health jewish germany child research political nazi arab care policy german center,good,good,2,2
1018,drug country nazi child german anti care germany political party jewish society research policy insurance,rather_good,good,1,2
1019,drug country nazi german anti germany party care society political insurance child freedom jewish hitler,bad,rather_good,-2,1
1020,drug country nazi german anti germany party society insurance political freedom care free child hitler,good,rather_good,2,1
1021,drug country nazi german anti germany party society political insurance care child freedom jewish free,good,rather_good,2,1
1022,drug country nazi german anti society party germany insurance political freedom care free hitler social,good,rather_good,2,1
1023,drug country nazi german freedom political jewish party society hitler anti gene liberal social minority,good,good,2,2
1024,drug country nazi german party freedom political society hitler jewish race anti germany gene liberal,good,good,2,2
1025,drug country nazi german party freedom political society jewish hitler race anti social gene germany,good,good,2,2
1026,drug court legal police illegal laws charge property federal lawyer civil officer francisco arrest anti,good,good,2,2
1027,drug court legal police illegal laws charge property federal lawyer francisco civil hate arrest anti,good,rather_good,2,1
1028,drug court legal police illegal laws charge property hate federal francisco lawyer anti civil angeles,good,rather_good,2,1
1029,drug court love property hate laws police legal park francisco anti money charge inner wagon,bad,rather_bad,-2,-1
1030,drug dollar jeff curious curve fantasy money result crack extra spend choice split perhaps rich,bad,rather_good,-2,1
1031,drug dollar money curve choice illegal crack rich libertarian jeff legal alarm screw curious spend,bad,rather_good,-2,1
1032,drug dollar money rich illegal curve jeff choice crack cheap screw legal average curious spend,bad,rather_good,-2,1
1033,drug jeff curious dollar money curve rich fantasy result crack extra split average spend perhaps,bad,rather_good,-2,1
1034,drug jeff rich money curious average dollar result thomas split curve fantasy extra crack reliable,bad,rather_bad,-2,-1
1035,drug jeff thomas rich average curious money dollar curve fantasy crack result reliable split extra,bad,rather_good,-2,1
1036,drug jeff thomas rich curious average money curve dollar fantasy crack result reliable split extra,bad,rather_good,-2,1
1037,drug libertarian curve choice result reading dollar fantasy hold free rational mark centaur spend create,rather_bad,rather_bad,-1,-1
1038,drug libertarian dollar curve choice result fantasy curious reading spend theory mark rational crack free,good,rather_good,2,1
1039,drug libertarian hold curve reading choice free fantasy create centaur result rational mark fulk graphics,bad,rather_bad,-2,-1
1040,drug libertarian hold email graphics create free copy mark fulk reading looking curve choice getting,bad,rather_bad,-2,-1
1041,drug libertarian hold email graphics create free copy mark looking reading fulk getting curve choice,bad,rather_bad,-2,-1
1042,drug love court property laws police park francisco hate choose money anti wagon berkeley head,rather_bad,rather_good,-1,1
1043,drug money dollar cheap jeff rich average illegal screw crack choice curve spend legal easy,good,rather_good,2,1
1044,drug money dollar cheap jeff rich illegal screw average crack curve choice legal spend reliable,rather_bad,good,-1,2
1070,duke armenia child turkish remember genoc soviet kill azerbaijan road away azeri massacre serve center,bad,rather_good,-2,1
1071,duke remember econ risc acpub genoc road child soviet intel dock infante cisc kill serve,bad,rather_bad,-2,-1
1072,duke remember risc intel instruction reduce road face andrew cica reading architecture clone address instructions,bad,rather_bad,-2,-1
1073,duke risc intel remember road reduce architecture cica acpub dock econ face infante cisc reading,bad,rather_good,-2,1
1074,duke risc remember instruction intel reduce road cica face architecture reading address andrew acpub brian,bad,rather_good,-2,1
1075,earth orbit mission nasa moon satellite lunar spacecraft probe mars solar launch shuttle project flight,good,good,2,2
1076,earth orbit nasa mission moon satellite lunar shuttle launch spacecraft probe flight mars solar project,good,good,2,2
1077,earth orbit nasa mission moon satellite shuttle lunar launch flight spacecraft probe mars solar project,good,good,2,2
1078,earth orbit nasa moon mission satellite lunar spacecraft probe solar mars project flight shuttle planet,good,good,2,2
1079,earth orbit nasa moon mission satellite lunar spacecraft probe solar mars project flight shuttle planetary,good,good,2,2
1080,east ryan wave green bike horse udel roby mirror foot jonathan jerry nine levine jody,bad,rather_good,-2,1
1081,east ryan wave green bike udel roby mirror foot born jerry story nine jonathan camera,bad,good,-2,2
1087,ence agree free maybe quote given kind distribution bill ever small human create accept death,rather_bad,rather_good,-1,1
1088,ence food study belief existence language natural understand argument animal death atheist rochester nothing sense,rather_bad,rather_bad,-1,-1
1089,ence food study natural language effects animal cause rochester humans disease effect brain nothing theory,bad,rather_good,-2,1
1090,ence study food language natural cause animal humans existence belief effects rochester nothing theory understand,rather_bad,rather_good,-1,1
1091,encryption chip clipper phone security secure escrow technology privacy encrypt agency protect enforcement algorithm public,good,good,2,2
1092,encryption chip clipper security escrow phone secure algorithm technology encrypt agency privacy public enforcement protect,good,good,2,2
1093,encryption chip clipper security escrow secure agency technology encrypt privacy enforcement algorithm protect secret crypto,good,good,2,2
1094,encryption chip clipper security escrow secure phone algorithm technology encrypt agency privacy public enforcement protect,good,good,2,2
1095,encryption chip clipper security escrow secure privacy encrypt technology agency algorithm phone enforcement message public,good,good,2,2
1096,encryption chip clipper security phone escrow secure encrypt technology agency privacy algorithm enforcement public protect,good,good,2,2
1097,encryption chip clipper security phone privacy public algorithm secure escrow message agency technology encrypt enforcement,good,good,2,2
1098,encryption chip clipper security phone privacy public algorithm secure escrow message encrypt agency technology secret,good,good,2,2
1099,encryption chip clipper security phone secure escrow privacy algorithm encrypt agency technology public enforcement protect,good,good,2,2
1100,encryption chip clipper security phone secure escrow privacy encrypt technology agency algorithm public protect enforcement,good,good,2,2
1101,encryption chip clipper security phone secure escrow privacy encrypt technology algorithm agency public enforcement protect,good,good,2,2
1102,encryption chip clipper security phone secure escrow privacy technology encrypt agency algorithm protect enforcement public,good,good,2,2
1103,encryption chip clipper security phone secure escrow privacy technology encrypt agency algorithm public protect enforcement,good,good,2,2
1104,encryption chip clipper security phone secure escrow technology encrypt privacy agency algorithm protect enforcement public,good,good,2,2
1105,encryption chip clipper security phone secure escrow technology encrypt privacy agency protect enforcement algorithm public,good,good,2,2
1106,encryption chip clipper security privacy escrow algorithm secure encrypt public secret enforcement agency crypto technology,good,good,2,2
1107,encryption chip clipper security privacy escrow algorithm secure encrypt secret public enforcement agency crypto technology,good,good,2,2
1108,encryption chip clipper security privacy escrow encrypt technology agency enforcement message phone algorithm protect secure,good,good,2,2
1109,encryption chip clipper security privacy escrow technology encrypt agency secure algorithm phone enforcement message protect,good,good,2,2
1110,encryption chip clipper security privacy phone public secure algorithm escrow encrypt agency secret technology protect,rather_bad,good,-1,2
1111,encryption chip clipper security privacy phone public secure escrow algorithm encrypt agency secret technology protect,rather_good,good,1,2
1112,encryption chip privacy escrow encrypt security clipper enforcement message agency technology device serial devices phone,good,good,2,2
1118,engine detector radar lock model foot station rocket rock exhaust pound break injury pressure record,rather_good,rather_good,1,1
1119,engine detector radar model foot rock rocket exhaust pound station injury small pressure record motor,good,good,2,2
1120,engine detector radar model foot rocket rock exhaust small pound station injury phone pressure motor,bad,rather_good,-2,1
1121,engine detector radar model station foot rocket rock lock exhaust pound injury small record pressure,good,rather_bad,2,-1
1122,engine lock detector radar station model foot break rocket rock pound head exhaust injury pressure,good,rather_bad,2,-1
1123,engine lock radar detector station model break foot head injury pound pressure rock exhaust rocket,good,rather_bad,2,-1
1124,engine lock station detector radar model break foot option head rocket rock pound pressure injury,bad,rather_bad,-2,-1
1125,engine model lock radar band detector exhaust rocket motor foot steal sport tune sdsu wagon,rather_good,rather_bad,1,-1
1126,engine model lock rocket band exhaust foot pressure steal motor cable short cylinder liter stage,good,good,2,2
1127,engine model radar band lock rocket detector foot exhaust motor steal pressure sport phone sdsu,good,rather_bad,2,-1
1128,engine model radar lock band detector rocket foot exhaust motor steal sport pressure cable sdsu,good,rather_bad,2,-1
1129,engine model radar lock band detector rocket foot exhaust motor steal sport pressure sdsu cable,rather_good,rather_bad,1,-1
1130,engine model rocket band lock foot exhaust pressure motor cable phone radar stage steal short,good,rather_bad,2,-1
1131,engine modem phone free display level turkish model force head disk news angmar always cable,bad,rather_bad,-2,-1
1132,engine modem phone rocket model yeast display level friend free head experience wave front cable,rather_bad,rather_good,-1,1
1133,engine modem rocket model phone foot radar level cable flight band exhaust stage motor short,rather_good,good,1,2
1134,engine modem rocket model phone level cable flight angmar wave foot short cosmo head stage,bad,rather_good,-2,1
1135,engine modem rocket phone model yeast level friend radar rock foot head motor sdsu band,bad,rather_good,-2,1
1136,engine radar detector model foot rocket rock exhaust small pound phone injury station motor pressure,bad,rather_good,-2,1
1137,engine radar rocket model detector rock foot phone exhaust motor small injury pound band yeast,bad,rather_good,-2,1
1138,engine rocket model modem phone foot band radar exhaust cable motor pressure stage level flight,bad,good,-2,2
1139,engineer newspaper holland chapter staff douglas princeton tempest colostate senior executive jose nixon phoenix chemical,bad,good,-2,2
1140,engineering music motorcycle letter weaver bruce chuck japanese flame membership cooper member student steven club,bad,rather_good,-2,1
1141,engineering music motorcycle letter weaver japanese member flame chuck bruce membership student engineer denizen club,bad,rather_good,-2,1
1157,entry launch remark rule satellite european build contest player test francis given author canadian cipher,bad,rather_good,-2,1
1158,entry launch rule build commercial european market satellite output remark contest size development contract project,bad,good,-2,2
1159,entry launch rule build commercial european market satellite remark contest output size contract canadian development,bad,good,-2,2
1160,entry launch rule build commercial european satellite market remark contest output size canadian contract section,bad,rather_good,-2,1
1161,entry launch rule build european commercial satellite remark market contest output size canadian contract section,bad,good,-2,2
1162,entry launch satellite rule remark build contest given test european player cipher francis become author,rather_bad,rather_good,-1,1
1163,entry launch satellite rule remark build given contest test player european cipher become francis author,bad,good,-2,2
1164,entry rule output build size define remark section test contest check author open francis obfuscate,bad,rather_bad,-2,-1
1165,entry rule output define size build section remark test contest check author open francis return,bad,rather_good,-2,1
1166,entry rule output remark build contest size define test section check author francis cipher obfuscate,bad,rather_good,-2,1
1167,eric sport fill train jayne spirit joel yassin father hole soldier creed dance begin celebrate,bad,good,-2,2
1168,eric sport fill train jayne spirit joel yassin father soldier hole dance creed begin holy,bad,good,-2,2
1169,eric sport newspaper weekend oracle begin jayne soldier fill joel stein hole girl jewish yassin,bad,rather_bad,-2,-1
1170,eric sport weekend oracle newspaper easter jayne stein joel yassin alan girl fill hole begin,bad,rather_bad,-2,-1
1171,ering cycle arizona alan communication typical prof scroll signature derek duty small victor bison proud,bad,rather_good,-2,1
1172,error appreciate info motherboard graphics internet anybody nrhj access mode test type seizure upgrade advance,bad,rather_bad,-2,-1
1181,european canadian player food north diet canada league compass names hockey rauser corn seizure major,bad,rather_good,-2,1
1182,european canadian player hockey compass food league diet image rauser server north corn next names,bad,rather_bad,-2,-1
1183,european hockey image window player canadian application server distribution compass next machine nothing hope rauser,bad,rather_bad,-2,-1
1218,fast speed move mouse slow somebody robert machine performance clock remember processor pretty jason intel,good,rather_good,2,1
1219,father begin hole eric spirit sport jayne soldier joel prayer yassin fill creed holy massacre,bad,good,-2,2
1220,father begin hole jayne sport massacre spirit joel soldier yassin creed holy prayer fill oracle,bad,good,-2,2
1221,father massacre begin jayne hole sport french soldier oracle russian creed cursor spirit erzurum view,bad,rather_good,-2,1
1222,father massacre begin russian jayne sport hole joel soldier yassin creed french newspaper erzurum spirit,bad,good,-2,2
1223,father massacre russian begin jayne sport hole soldier force woman erzurum attack french creed cause,bad,rather_good,-2,1
1256,feel else everyone maybe sorry quote ever mind reading brian choose thought respond accept hope,bad,rather_good,-2,1
1270,fire building child bullet wife burn tear kill washington branch alive wall ians street shot,good,rather_bad,2,-1
1271,fire child bullet building kill wife tear burn washington branch alive ians street daughter wall,bad,rather_good,-2,1
1272,fire child kill cause away live woman doctor else remember face week left friend hand,bad,good,-2,2
1273,fire child kill cause live woman away doctor else left remember face friend home week,bad,good,-2,2
1274,fire child washington koresh building compound shot burn agent street tear waco wife branch wall,rather_bad,rather_good,-1,1
1275,fire kill child cause woman live left away doctor food else home friend remember face,bad,good,-2,2
1276,fire washington koresh compound child building burn shot agent street waco tear branch wall ians,bad,rather_good,-2,1
1277,firearm bill weapon crime vote handgun news public member anonymous defense criminal laws kent license,good,good,2,2
1278,firearm bill weapon crime vote handgun public laws defense criminal news member washington federal kent,good,good,2,2
1279,firearm crime weapon defense criminal federal handgun bill vote police assault laws court citizen congress,good,good,2,2
1280,firearm weapon auto police safety semi handgun revolver self license house bill rifle dangerous action,good,good,2,2
1281,firearm weapon bill crime vote public laws handgun defense criminal washington federal member carry unite,good,good,2,2
1285,font character print page printer vice cell beauchaine bobbe code bill blow student bitnet robert,good,rather_bad,2,-1
1286,font character print printer vice page cell bill beauchaine bobbe code blow student robert stay,bad,rather_good,-2,1
1287,font cross unit gordon soon pitt banks link surrender type skepticism intellect cadre shameful chastity,rather_bad,rather_bad,-1,-1
1288,font pitt soon unit gordon cross banks link input output newsreader character current surrender error,bad,rather_good,-2,1
1289,font pitt unit gordon cross output soon input link banks surrender error type current skepticism,bad,rather_bad,-2,-1
1290,font pitt unit gordon soon cross output input link banks surrender current error skepticism type,bad,rather_bad,-2,-1
1291,font pitt unit gordon soon cross output input link banks surrender skepticism newsreader current voltage,rather_bad,rather_good,-1,1
1292,font pitt unit soon gordon cross banks link input output newsreader surrender current skepticism intellect,rather_bad,rather_good,-1,1
1293,font print character page printer vice bitnet postscript cell blow student beauchaine bobbe robert code,good,rather_good,2,1
1294,font print character page printer vice cell bitnet blow postscript student beauchaine bobbe code robert,good,rather_good,2,1
1295,font print printer character bitnet page postscript blow vice type paper text cell printing adobe,good,rather_good,2,1
1296,font printer print character bitnet page postscript blow vice type paper text cell printing adobe,good,rather_good,2,1
1297,font soon cross pitt unit gordon banks link surrender type skepticism intellect character cadre shameful,rather_bad,rather_good,-1,1
1298,font unit link cross banks gordon pitt surrender soon skepticism type intellect cadre allocation shameful,bad,rather_bad,-2,-1
1299,font unit link gordon output input banks cross pitt type surrender soon error skepticism intellect,rather_bad,rather_good,-1,1
1300,font unit pitt gordon link output input banks cross soon surrender type skepticism intellect voltage,rather_bad,rather_good,-1,1
1301,font unit pitt gordon output input link cross banks soon surrender type skepticism intellect voltage,rather_bad,rather_good,-1,1
1302,food brain effects gatech reaction study prism taste chinese drink eating diet chemical cause dyer,good,rather_bad,2,-1
1303,food brain effects gatech study reaction prism taste chinese drink eating diet cause chemical substance,good,good,2,2
1304,food disease medical doctor cause health patient report treatment cancer cand blood study center body,good,good,2,2
1305,food disease medical doctor health patient cause study treatment cancer blood pain report medicine cand,good,good,2,2
1306,food disease medical doctor health patient cause treatment report cancer study blood cand medicine body,good,good,2,2
1307,food disease medical doctor patient health treatment cancer blood cand medicine study treat symptom infection,good,good,2,2
1308,food ence study language gatech double death animal rochester georgia purdue prism baltimore nothing thought,bad,rather_bad,-2,-1
1309,food ence study natural effects language animal rochester cause humans disease brain effect patient nothing,bad,rather_good,-2,1
1310,food gatech language purdue prism double study rochester chinese clarkson georgia ence baltimore atlanta technology,bad,rather_good,-2,1
1311,food gatech rochester purdue prism language taste chinese clarkson double georgia tongue atlanta baltimore restaurant,bad,good,-2,2
1312,food gatech rochester purdue prism taste language chinese clarkson double georgia tongue atlanta ucsd restaurant,bad,good,-2,2
1313,food language gatech study purdue prism double ence georgia rochester clarkson baltimore atlanta chinese technology,bad,good,-2,2
1314,food study effects animal rochester brain ence language natural cause chemical humans effect gatech eating,rather_bad,good,-1,2
1315,food study effects brain animal gatech rochester chemical cause taste prism effect reaction eating chinese,bad,good,-2,2
1316,food study effects brain animal rochester cause gatech chemical taste effect prism eating diet chinese,good,good,2,2
1317,food study effects brain animal rochester gatech chemical cause taste effect prism eating reaction diet,good,good,2,2
1318,food study effects language gatech prism natural brain chinese humans ence cause taste eating animal,bad,good,-2,2
1319,food study effects language gatech prism natural brain ence chinese cause humans taste eating animal,bad,good,-2,2
1320,food study ence bible death belief understand natural animal thought revelation rochester language nothing given,bad,rather_bad,-2,-1
1321,food study ence effects animal rochester natural language brain cause humans disease effect gatech eating,rather_bad,good,-1,2
1322,food study ence language natural animal humans effects revelation rochester understand gatech double theory nothing,bad,rather_bad,-2,-1
1323,food study ence language natural animal humans effects revelation rochester understand gatech nothing double theory,bad,rather_good,-2,1
1324,food study ence natural language animal revelation understand humans rochester nothing death theory double thought,bad,rather_good,-2,1
1325,food study language effects natural animal humans gatech ence prism revelation double substance cause brain,rather_bad,good,-1,2
1326,food study language effects natural gatech animal humans ence prism brain cause substance chinese double,bad,good,-2,2
1327,food study language effects natural gatech animal humans ence prism brain substance double cause revelation,bad,good,-2,2
1328,fool saturn liar originator crazy nasa gsfc lawrence lunatic marketing advertising dealy visible billboard seeing,bad,rather_bad,-2,-1
1329,fool saturn originator liar crazy nasa gsfc lawrence lunatic visible marketing seeing advertising dealy billboard,bad,rather_bad,-2,-1
1330,ford asking sensor homosexuality proof faith ohio wife homosexual belief daughter times woman oxygen boeing,bad,rather_bad,-2,-1
1331,ford homosexuality sensor ohio proof homosexual asking wife times boeing belief oxygen faith friend child,good,rather_bad,2,-1
1365,friend steve uiuc battery looking pain month week craig phil doug remember taste somebody minutes,bad,rather_good,-2,1
1366,friend steve uiuc battery pain looking month week craig doug phil cause doctor remember taste,bad,rather_good,-2,1
1367,friend steve uiuc battery pain looking month week craig phil doug somebody remember minutes cause,rather_bad,rather_good,-1,1
1368,friend steve uiuc battery week pain phil craig month somebody doug mine remember cause guess,bad,rather_bad,-2,-1
1369,friend uiuc steve looking battery pain month week doctor craig doug taste cause remember phil,rather_bad,good,-1,2
1378,function code text islam muslim null reference error subject date translation cipher gregg following jaeger,bad,rather_bad,-2,-1
1379,function code text islam muslim null reference islamic error cipher date publish subject crypt translation,bad,rather_good,-2,1
1380,function code text islam muslim null subject error reference date output application open research translation,good,rather_bad,2,-1
1381,function code text null cipher muslim reference islam error crypt char output character gregg define,bad,rather_bad,-2,-1
1382,function code text null muslim islam cipher reference error output crypt char open character gregg,bad,rather_bad,-2,-1
1383,function code text null muslim output islam subject error reference open application char jaeger cipher,bad,rather_bad,-2,-1
1384,function muslim code text islam reference islamic cipher crypt character publish null message random public,rather_bad,rather_good,-1,1
1385,function text code islam muslim reference null islamic cipher publish error crypt date character translation,bad,rather_good,-2,1
1386,function text code muslim islam reference islamic null cipher publish character crypt author gregg public,bad,rather_bad,-2,-1
1387,george vice fail thor employer informatik jake libertarian hamburg bony replace steveh dream steve bush,bad,rather_bad,-2,-1
1388,george vice fail thor employer informatik jake libertarian hamburg replace bony steveh steve dream robert,bad,rather_bad,-2,-1
1389,george vice fail thor employer informatik jake libertarian replace hamburg bony steve steveh bush robert,bad,rather_bad,-2,-1
1390,george vice thor fail informatik jake libertarian employer hamburg bony replace steve steveh bush bontchev,bad,rather_bad,-2,-1
1391,george vice thor fail informatik jake libertarian employer hamburg bony replace steveh bush spring steve,bad,rather_bad,-2,-1
1392,george vice thor fail informatik jake libertarian employer hamburg bony replace steveh bush steve spring,rather_bad,rather_bad,-1,-1
1393,george vice thor fail informatik jake libertarian employer hamburg bony replace steveh steve bush spring,bad,rather_bad,-2,-1
1394,george vice thor fail informatik jake libertarian employer hamburg bony steve replace steveh bush spring,bad,rather_bad,-2,-1
1396,graphics image info package appreciate format unix site email user comp advance directory code looking,good,good,2,2
1397,graphics image package info format unix site appreciate user code comp contact email directory looking,good,rather_good,2,1
1398,graphics info appreciate advance package unix site directory keyboard format image comp email access user,good,good,2,2
1399,graphics info image package appreciate format unix site email advance comp directory user code keyboard,good,rather_good,2,1
1400,greek turkish cross henrik armenia turkey azeri unit turk link cyprus allocation conflict karabakh plane,rather_bad,good,-1,2
1401,greek turkish cross turkey henrik armenia turk plane link greece azeri cyprus allocation conflict unit,good,rather_good,2,1
1402,greek turkish turkey cross armenia henrik turk greece plane azeri link cyprus allocation minority conflict,bad,rather_good,-2,1
1403,greek turkish turkey cross armenia henrik turk greece plane link azeri cyprus allocation conflict karabakh,good,good,2,2
1436,ground circuit internet water outlet nist contact connect wire tower distribution site cooling plant email,bad,good,-2,2
1437,ground circuit internet water outlet nist contact wire connect tower distribution site cooling plant email,bad,good,-2,2
1438,ground food water cause disease wire health doctor medical patient test study light result current,bad,good,-2,2
1439,ground food water cause wire disease doctor health medical patient test study light result current,good,good,2,2
1440,ground food water cause wire disease health doctor medical patient test study light result current,rather_good,good,1,2
1441,ground water food wire cause disease patient doctor test medical health light study engine current,good,rather_good,2,1
1442,ground water food wire disease cause engine test light patient current study hole henry science,bad,rather_good,-2,1
1443,ground water food wire disease cause patient test doctor light medical engine health study current,good,good,2,2
1444,ground water food wire disease cause test engine patient light current study hole medical result,bad,good,-2,2
1445,ground water food wire engine cause light test disease current science henry hole study level,bad,good,-2,2
1446,ground water food wire engine disease cause light test current patient science study hole henry,bad,rather_good,-2,1
1447,ground water food wire engine light cause current science test henry hole disease study level,bad,rather_good,-2,1
1448,ground water wire food engine science current light henry battery level hole circuit test bill,rather_bad,rather_good,-1,1
1449,ground water wire food engine science current light henry battery test cause hole level circuit,rather_bad,rather_good,-1,1
1450,ground water wire food engine science light current cause test henry hole battery level study,bad,good,-2,2
1451,ground water wire food science engine current henry light bill battery level circuit cwru hole,good,rather_good,2,1
1452,ground water wire science bill engine food henry current battery level cwru center circuit outlet,good,rather_good,2,1
1453,ground water wire science current engine henry battery circuit outlet light toronto cancer level hole,bad,rather_good,-2,1
1454,ground water wire science current engine henry light battery circuit hole cancer outlet level toronto,bad,rather_bad,-2,-1
1455,ground water wire science henry engine current battery circuit outlet center toronto cancer level cwru,rather_bad,rather_good,-1,1
1456,ground wire circuit connect panel outlet wiring electrical math neutral cable duke swap current screw,bad,good,-2,2
1457,ground wire circuit outlet wiring cable electrical neutral connect current panel voltage subject plastic conductor,good,good,2,2
1458,ground wire circuit outlet wiring cable neutral electrical connect current voltage panel plastic subject conductor,good,good,2,2
1459,ground wire circuit outlet wiring neutral voltage connect cable electrical current excellent panel plastic subject,good,good,2,2
1460,ground wire circuit panel connect outlet wiring math electrical neutral cable duke swap current subject,good,good,2,2
1461,ground wire connect circuit panel outlet wiring electrical math neutral cable duke screw swap subject,good,good,2,2
1462,ground wire connect circuit panel outlet wiring electrical math neutral cable duke swap current screw,good,good,2,2
